id,target_text,whisper_text,wer,substitutions,deletions,insertions,hits,audio_duration_s,latency_s,is_success,error
common_voice_en_20042516-common_voice_en_20042515,Only once in Colletti's nine seasons did the Dodgers have a losing record.,Only once in Coletti's nine seasons did the Dodgers have a losing record.,0.071429,1,0,0,13,4.1973,0.0000,True,
common_voice_en_20048255-common_voice_en_20048258,I will not be alarmed though your sister does play so well.,"I will not be alarmed, though your sister does play so well.",0.000000,0,0,0,12,3.7005,0.0000,True,
common_voice_en_20048255-common_voice_en_20048259,I will not be alarmed though your sister does play so well.,"I will not be alarmed, though your sister does play so well.",0.000000,0,0,0,12,3.7005,0.0000,True,
common_voice_en_20049071-common_voice_en_20049072,Previous shows featured a standard credit with Scheimer's name above Prescott's.,Previous shows featured a standard credit with Schaefer's name above Prescott's.,0.076923,1,0,0,12,4.6453,0.0000,True,
common_voice_en_20049071-common_voice_en_20049074,Previous shows featured a standard credit with Scheimer's name above Prescott's.,Previous shows featured a standard credit with Scheimer's name above Prescott's.,0.000000,0,0,0,13,4.6453,0.0000,True,
common_voice_en_20065698-common_voice_en_20065701,"One of the most common forms of this strain is eclipsing hydrogen, in Alkanes.",One of the most common forms of this strain is eclipsing hydrogen in alkanes.,0.000000,0,0,0,14,6.3893,0.0000,True,
common_voice_en_20065698-common_voice_en_20065702,"One of the most common forms of this strain is eclipsing hydrogen, in Alkanes.",One of the most common forms of this strain is eclipsing hydrogen in alkanes.,0.000000,0,0,0,14,6.3893,0.0000,True,
common_voice_en_20066900-common_voice_en_20066899,"To minimize signal distortion, it is desirable that the stub maintain high impedance.","To minimize signal distortion, it is desirable that the stub maintain high impedance.",0.000000,0,0,0,13,5.4827,0.0000,True,
common_voice_en_20066900-common_voice_en_20066901,"To minimize signal distortion, it is desirable that the stub maintain high impedance.","To minimize signal distortion, it is desirable that the stub maintain high impedance.",0.000000,0,0,0,13,5.4827,0.0000,True,
common_voice_en_20068182-common_voice_en_20068193,"However, Cowan failed to build on the momentum he had drawn the previous campaign.","However, Cohen failed to build on the momentum he had drawn the previous campaign.",0.071429,1,0,0,13,4.4213,0.0000,True,
common_voice_en_20068182-common_voice_en_20068195,"However, Cowan failed to build on the momentum he had drawn the previous campaign.","However, Cohen failed to build on the momentum he had drawn the previous campaign.",0.071429,1,0,0,13,4.4213,0.0000,True,
common_voice_en_20080005-common_voice_en_20080006,Marullo gives Ethan the store because he believes Ethan is honest and deserving.,Marullo gives Ethan the store because he believes Ethan is honest and deserving.,0.000000,0,0,0,13,6.5375,0.0000,True,
common_voice_en_20089981-common_voice_en_20090015,Each year there is a special on Japanese television and radio featuring her songs.,"Each year, there is a special on Japanese television and radio featuring her songs.",0.000000,0,0,0,14,7.1867,0.0000,True,
common_voice_en_20089981-common_voice_en_20150573,Each year there is a special on Japanese television and radio featuring her songs.,"Each year, there is a special on Japanese television and radio featuring her songs.",0.000000,0,0,0,14,7.1867,0.0000,True,
common_voice_en_20095636-common_voice_en_20095638,"This may have been due, in part, to the expanding human understanding of climate.","This may have been due, in part, to the expanding human understanding of climate.",0.000000,0,0,0,14,4.5813,0.0000,True,
common_voice_en_20177004-common_voice_en_20177032,Most travelers are on their way to one of the many local attractions.,Most travelers are on their way to one of the many local attractions.,0.000000,0,0,0,13,4.9328,0.0000,True,
common_voice_en_20177004-common_voice_en_20177058,Most travelers are on their way to one of the many local attractions.,Most travelers are on their way to one of the many local attractions.,0.000000,0,0,0,13,4.9328,0.0000,True,
common_voice_en_20190570-common_voice_en_20190568,There is also disagreement over how such norms are recognized or established.,There is also disagreement over how such norms are recognized or established.,0.000000,0,0,0,12,6.2507,0.0000,True,
common_voice_en_20190570-common_voice_en_20190572,There is also disagreement over how such norms are recognized or established.,There is also disagreement over how such norms are recognized or established.,0.000000,0,0,0,12,6.2507,0.0000,True,
common_voice_en_20214898-common_voice_en_20214899,"The limited expresses ""Super Hakuto"" and ""Super Inaba"" operate on this line.",The limited expresses Super Hakuto and Super Inaba operate on this line.,0.000000,0,0,0,12,5.6853,0.0000,True,
common_voice_en_20214898-common_voice_en_20214908,"The limited expresses ""Super Hakuto"" and ""Super Inaba"" operate on this line.",The limited expresses Super Hakuto and Super Inaba operate on this line.,0.000000,0,0,0,12,5.6853,0.0000,True,
common_voice_en_20232770-common_voice_en_20232772,It is used to punish a wrong by going outside of the law.,It is used to punish a wrong by going outside of the law.,0.000000,0,0,0,13,3.6051,0.0000,True,
common_voice_en_20235009-common_voice_en_20235010,"Except for Larry, each Koopaling was named after a specific person.","Except for Larry, each coupling was named after a specific person.",0.090909,1,0,0,10,5.1360,0.0000,True,
common_voice_en_20236234-common_voice_en_20236233,"Where it exists, a school truancy officer is often a constable or sheriff, concurrently.","Where it exists, a school truancy officer is often a constable or sheriff concurrently.",0.000000,0,0,0,14,5.8080,0.0000,True,
common_voice_en_20236234-common_voice_en_20236236,"Where it exists, a school truancy officer is often a constable or sheriff, concurrently.","Where it exists, a school truancy officer is often a constable or sheriff concurrently.",0.000000,0,0,0,14,5.8080,0.0000,True,
common_voice_en_20252760-common_voice_en_20252762,"Where plays are put on yearly, with months of practices.","Where plays are put on yearly, with months of practices.",0.000000,0,0,0,10,4.4747,0.0000,True,
common_voice_en_20252760-common_voice_en_20252766,"Where plays are put on yearly, with months of practices.","Where plays are put on yearly, with months of practices.",0.000000,0,0,0,10,4.4747,0.0000,True,
common_voice_en_20262152-common_voice_en_20262155,This implied accommodation close to the armed forces' Central War Room.,This implied accommodation close to the armed forces' central war room.,0.000000,0,0,0,11,4.2545,0.0000,True,
common_voice_en_20266775-common_voice_en_20266781,"During World War One, Strong served overseas in France with American Expeditionary Forces.","During World War One, Strong served overseas in France with American Expeditionary Forces.",0.000000,0,0,0,13,5.9715,0.0000,True,
common_voice_en_20273907-common_voice_en_20273911,"Each character has a role such as medic, sniper, scout, grenadier, soldier or engineer.","Each character has a role, such as medic, sniper, scout, grenadier, soldier, or engineer.",0.000000,0,0,0,14,5.7653,0.0000,True,
common_voice_en_20285294-common_voice_en_20285291,The composition and specific functions of the signoria varied from city to city.,The composition and specific functions of the signoria varied from city to city.,0.000000,0,0,0,13,4.6027,0.0000,True,
common_voice_en_20285294-common_voice_en_20285295,The composition and specific functions of the signoria varied from city to city.,The composition and specific functions of the signoria varied from city to city.,0.000000,0,0,0,13,4.6027,0.0000,True,
common_voice_en_20289354-common_voice_en_20289351,Travel time is approximately two and a half to three hours by land.,Travel time is approximately two and a half to three hours by land.,0.000000,0,0,0,10,4.2667,0.0000,True,
common_voice_en_20289354-common_voice_en_20289353,Travel time is approximately two and a half to three hours by land.,Travel time is approximately two and a half to three hours by land.,0.000000,0,0,0,10,4.2667,0.0000,True,
common_voice_en_20297680-common_voice_en_20297678,"One of the babies appeared to be wearing a bronze torque, or collar.",One of the babies appeared to be wearing a bronze torque or collar.,0.000000,0,0,0,13,3.9520,0.0000,True,
common_voice_en_20297680-common_voice_en_20297682,"One of the babies appeared to be wearing a bronze torque, or collar.",One of the babies appeared to be wearing a bronze torque or a collar.,0.076923,0,0,1,13,3.9520,0.0000,True,
common_voice_en_20303932-common_voice_en_20303930,"The implication works both ways, and thus the universal is bidirectional.","The implication works both ways, and thus the universal is bidirectional.",0.000000,0,0,0,11,5.9413,0.0000,True,
common_voice_en_20303932-common_voice_en_20303934,"The implication works both ways, and thus the universal is bidirectional.","The implication works both ways, and thus the universal is bidirectional.",0.000000,0,0,0,11,5.9413,0.0000,True,
common_voice_en_20304148-common_voice_en_20304149,The local Best Western hotel is also named after him.,The local Best Western hotel is also named after him.,0.000000,0,0,0,10,3.4707,0.0000,True,
common_voice_en_20304708-common_voice_en_20304710,"The healthier a person is, the less likely problems may arise.","The healthier a person is, the less likely problems may arise.",0.000000,0,0,0,11,4.1125,0.0000,True,
common_voice_en_20317297-common_voice_en_20317298,It is located on a small plain home to many vineyards.,"It is located on a small plain, home to many vineyards.",0.000000,0,0,0,11,3.4347,0.0000,True,
common_voice_en_20317297-common_voice_en_20317300,It is located on a small plain home to many vineyards.,"It is located on a small plain, home to many vineyards.",0.000000,0,0,0,11,3.4347,0.0000,True,
common_voice_en_20323109-common_voice_en_20323110,Its typical lifespan in captivity is around four to six years.,Its typical lifespan in captivity is around four to six years.,0.000000,0,0,0,11,3.9947,0.0000,True,
common_voice_en_203357-common_voice_en_203358,I found a little crowd of about twenty people surrounding the huge hole.,I found a little crowd of about twenty people surrounding the huge hole.,0.000000,0,0,0,13,4.3387,0.0000,True,
